#SampleID	Metaphlan2_Analysis
d__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|p__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|c__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|o__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|f__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;	1
d__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|p__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|c__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|o__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|f__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|g__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;	1
d__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|p__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|c__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|o__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|f__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|g__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;|s__Bacteria;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidisoma;Acidisoma sp009765865	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;JAMXLO01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;LMUY01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Palsa-883;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;	5
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;AP-15;	4
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
